t_s,files_done,bytes_done,peak_rss_mb
378.0,27119,110191514580,2044.2
380.0,27225,110942658036,2044.2
382.0,27318,111299930748,2044.2
384.0,27426,111788193344,2044.2
386.0,27517,112388084724,2044.2
388.0,27661,113002065260,2044.2
390.0,27761,113480822612,2044.2
392.0,27853,113883571376,2062.6
394.0,27952,114287562976,2062.6
396.0,28088,114690616680,2062.6
398.0,28233,115192772312,2062.6
400.0,28321,115615945712,2062.6
402.0,28431,116054514040,2062.6
404.0,28567,116840109520,2062.6
406.0,28648,117362287360,2062.6
408.0,28753,117777031128,2062.6
410.0,28887,118250644256,2062.6
412.0,28996,118767743960,2062.6
414.0,29154,119268304156,2062.6
