t_s,files_done,bytes_done,peak_rss_mb
2.0,104,931002867,654.6
4.0,195,2537138571,890.6
6.0,319,4912214664,1256.9
8.0,407,5998375515,1332.8
10.0,512,8083848731,1407.2
12.0,623,11899529024,1484.2
14.0,736,12533591493,1484.2
16.0,845,13856969478,1484.2
18.0,949,14369027781,1484.2
20.0,1065,15041017314,1505.8
22.0,1167,15903308134,1533.5
24.0,1288,16454192111,1543.9
26.0,1402,16997066439,1543.9
28.0,1501,17443829330,1543.9
30.0,1600,18147181162,1543.9
32.0,1713,18664016935,1543.9
34.0,1825,19216992352,1543.9
36.0,1927,19716934080,1543.9
38.0,2039,20566897525,1543.9
40.0,2131,21070252227,1543.9
42.0,2240,21627712684,1543.9
44.0,2325,22093863318,1543.9
46.0,2447,23032889745,1543.9
48.0,2548,30995794096,1543.9
50.0,2680,31636191763,1543.9
52.0,2767,32106663968,1543.9
54.0,2880,32576034321,1562.5
56.0,3003,33116261487,1572.7
58.0,3121,34685797833,1573.8
60.0,3232,35414730485,1603.2
62.0,3353,35892507388,1603.2
64.0,3460,36422022791,1603.6
66.0,3557,36835075974,1605.1
68.0,3684,37589593617,1619.2
70.0,3784,38071908089,1619.2
72.0,3896,38656231753,1619.2
74.0,4001,39138604265,1619.2
76.0,4105,39967085465,1620.9
78.0,4221,40571875782,1623.4
80.0,4314,41121791321,1623.7
82.0,4443,41601585485,1623.7
84.0,4572,42123031970,1623.7
86.0,4676,42602615590,1623.7
88.0,4801,43299145757,1623.7
90.0,4900,45138512512,1626.3
92.0,5010,45969464954,1633.9
94.0,5098,46747176167,1633.9
96.0,5209,47823578056,1633.9
98.0,5302,48826927203,1633.9
100.0,5410,49533159677,1634.0
102.0,5497,50355124751,1634.0
104.0,5598,51219479687,1634.0
106.0,5703,52058744856,1634.0
108.0,5794,52619428842,1634.0
110.0,5899,53281329919,1635.6
112.0,6002,53946868339,1635.6
114.0,6108,54560304608,1635.6
116.0,6194,55076354346,1635.6
118.0,6295,55706338290,1635.6
120.0,6382,57299217897,1638.3
122.0,6506,57911647891,1638.3
124.0,6616,58950218996,1638.3
126.0,6738,59609352033,1638.3
128.0,6884,60304697913,1638.3
130.0,6998,60850071117,1638.3
132.0,7117,61924526115,1638.8
134.0,7221,62458304123,1639.4
136.0,7313,62924690625,1639.4
138.0,7420,63370081714,1639.4
140.0,7512,64538840213,1639.6
142.0,7630,65102953106,1639.6
144.0,7738,65698874042,1639.6
146.0,7842,66315714770,1639.6
148.0,7950,67533398567,1643.1
150.0,8043,68229714330,1643.1
152.0,8150,68912417023,1646.7
154.0,8258,69518011239,1654.7
156.0,8362,70285610154,1659.2
158.0,8462,70986679043,1661.5
160.0,8561,71534227794,1661.5
162.0,8643,72314640596,1666.4
164.0,8756,73059877566,1666.4
166.0,8864,73826159290,1666.4
168.0,8961,74428764573,1666.4
170.0,9062,75365392613,1666.4
172.0,9173,76076388942,1666.4
174.0,9296,76788888988,1666.4
176.0,9384,77166529274,1666.4
178.0,9512,77774171697,1666.4
180.0,9619,78320507493,1666.4
182.0,9728,79804594846,1666.4
184.0,9845,80623709288,1666.4
186.0,9949,81124406603,1666.4
188.0,10065,81674212411,1667.1
190.0,10188,82085896153,1667.1
192.0,10275,82544528039,1667.1
194.0,10411,83423448731,1667.1
196.0,10511,83895596654,1668.2
198.0,10648,84373752331,1668.2
200.0,10784,85262956201,1668.2
202.0,10893,85723454908,1668.2
204.0,11017,86194084014,1668.2
206.0,11138,86731563559,1668.2
208.0,11251,87387875860,1668.2
210.0,11352,88129665051,1668.2
212.0,11466,90300515303,1677.4
214.0,11601,91420304018,1677.4
216.0,11690,92130518088,1677.4
218.0,11792,92822572824,1677.4
220.0,11907,93855879137,1677.4
222.0,12010,94490180793,1677.4
224.0,12145,95265511109,1677.4
226.0,12268,95959473170,1677.4
228.0,12403,96639417064,1677.4
230.0,12519,97747747445,1677.4
232.0,12639,98454221287,1677.4
234.0,12757,99017370347,1677.4
236.0,12890,99763798962,1677.5
238.0,12987,100268380657,1677.5
240.0,13079,100925122180,1682.2
242.0,13191,103072000072,1682.2
244.0,13322,103688298791,1682.2
246.0,13426,104130657254,1698.8
248.0,13529,104763024581,1698.8
250.0,13649,105301587534,1698.8
252.0,13757,106172165354,1698.8
254.0,13890,106724324509,1699.2
256.0,13990,107163643411,1699.2
258.0,14102,107607322560,1699.2
260.0,14232,108535707695,1699.2
262.0,14350,109044226371,1699.8
264.0,14476,109497350300,1699.8
266.0,14596,109980037833,1699.8
268.0,14720,110478599750,1699.8
270.0,14807,111660584088,1699.8
272.0,14916,112262988488,1699.8
274.0,15068,112814579068,1699.8
276.0,15176,113285615311,1699.8
278.0,15313,113772799405,1699.8
280.0,15448,114388978812,1699.8
282.0,15580,114886033303,1699.8
284.0,15719,115317669653,1699.8
286.0,15845,115992566015,1699.8
288.0,15988,116475897238,1699.8
