t_s,files_done,bytes_done,peak_rss_mb
332.0,9129,75949894650,1120.7
334.0,9181,76349940870,1120.7
336.0,9259,76704679708,1120.7
338.0,9259,76704679708,1120.7
340.0,9259,76704679708,1120.7
342.0,9259,76704679708,1120.7
344.0,9343,78112291867,1120.7
346.0,9429,78503103330,1120.7
348.0,9513,78912091204,1120.7
350.0,9589,79310222294,1120.7
352.0,9666,79611255444,1120.7
354.0,9692,80016098718,1120.7
356.0,9793,80456506602,1120.7
358.0,9895,80935202102,1120.7
360.0,9986,81374065657,1120.7
362.0,10079,81734834668,1120.7
364.0,10079,81734834668,1120.7
366.0,10186,82487314436,1120.7
368.0,10277,82916709659,1120.7
370.0,10379,83336519115,1120.7
372.0,10460,83739895501,1120.7
374.0,10499,83902906888,1120.7
376.0,10540,84431197959,1120.7
378.0,10665,84873157043,1120.7
380.0,10779,85308905271,1120.7
382.0,10882,85730567359,1120.7
384.0,10951,86011960388,1120.7
386.0,10951,86011960388,1120.7
388.0,10951,86011960388,1120.7
390.0,10951,86011960388,1120.7
392.0,11005,87429737408,1120.7
394.0,11113,87898773752,1120.7
396.0,11206,88419384163,1120.7
398.0,11294,89027372450,1120.7
400.0,11361,89589232335,1120.7
402.0,11428,90105732340,1120.7
404.0,11485,90585331904,1120.7
406.0,11549,91217900577,1120.7
408.0,11592,91541733684,1120.7
410.0,11656,92145314137,1120.7
412.0,11697,92396643276,1120.7
414.0,11745,92921943876,1120.7
416.0,11800,93231419976,1120.7
418.0,11888,93858445807,1120.7
420.0,11964,94323080349,1120.7
422.0,12037,94791413171,1120.7
424.0,12104,95145043760,1120.7
426.0,12206,95748968556,1120.7
428.0,12207,95757412960,1120.7
430.0,12271,96504353181,1120.7
432.0,12372,97021781781,1120.7
434.0,12451,97476284651,1120.7
436.0,12516,97808273524,1120.7
438.0,12620,98418238872,1120.7
440.0,12620,98418238872,1120.7
442.0,12620,98418238872,1120.7
444.0,12620,98418238872,1120.7
446.0,12620,98418238872,1120.7
448.0,12696,100134594866,1120.7
450.0,12795,100640721514,1120.7
452.0,12867,101073937659,1120.7
454.0,12934,101418441244,1120.7
456.0,13033,102044067156,1120.7
458.0,13049,102371753649,1120.7
460.0,13139,102873960064,1120.7
462.0,13232,103339619063,1120.7
464.0,13315,103743939421,1120.7
466.0,13396,104163535939,1120.7
468.0,13468,104495305492,1120.7
470.0,13491,104904400130,1120.7
472.0,13587,105405113769,1120.7
474.0,13684,105822745932,1120.7
476.0,13779,106286662575,1120.7
478.0,13859,106675935589,1120.7
480.0,13899,106826555644,1120.7
482.0,13928,107352321582,1120.7
484.0,14031,107776229574,1120.7
486.0,14135,108202624550,1120.7
488.0,14226,108658725169,1120.7
490.0,14327,109002374592,1120.7
492.0,14327,109002374592,1120.7
494.0,14327,109002374592,1120.7
496.0,14380,109998220912,1120.7
498.0,14496,110426066585,1120.7
500.0,14599,110848121016,1120.7
502.0,14705,111296481208,1120.7
504.0,14760,111521979400,1120.7
506.0,14859,112061328159,1120.7
508.0,14970,112500128023,1120.7
510.0,15091,112948962428,1120.7
512.0,15196,113356621284,1120.7
514.0,15244,113715701464,1120.7
516.0,15365,114150750301,1120.7
518.0,15491,114574052979,1120.7
520.0,15597,115001506127,1120.7
522.0,15631,115352974014,1120.7
524.0,15770,115793496004,1120.7
526.0,15886,116198314149,1120.7
528.0,16002,116611424118,1120.7
530.0,16028,116699176588,1120.7
532.0,16028,116699176588,1120.7
534.0,16028,116699176588,1120.7
536.0,16080,117896551412,1120.7
538.0,16195,118350189345,1120.7
540.0,16308,118781081189,1120.7
542.0,16405,119196714544,1120.7
544.0,16500,119663560635,1120.7
546.0,16595,120149406502,1120.7
548.0,16695,120646538294,1120.7
550.0,16779,121080646808,1120.7
552.0,16875,121641467267,1120.7
554.0,16944,122078300836,1120.7
556.0,17038,122592953079,1120.7
558.0,17112,122959172712,1120.7
560.0,17208,123537313439,1120.7
562.0,17270,123933506508,1120.7
564.0,17332,124254049788,1120.7
566.0,17425,124892161867,1120.7
568.0,17538,125392367434,1120.7
570.0,17620,125894631604,1120.7
572.0,17682,126198235676,1120.7
574.0,17798,126850005320,1120.7
576.0,17799,126859340024,1120.7
578.0,17799,126859340024,1120.7
580.0,17799,126859340024,1120.7
582.0,17810,128100106609,1120.7
584.0,17905,128616620708,1120.7
586.0,17984,129088934214,1120.7
588.0,18068,129675632752,1120.7
590.0,18125,130083239616,1120.7
592.0,18207,130720041286,1120.7
594.0,18235,130939548568,1120.7
596.0,18312,131675690298,1120.7
598.0,18362,132171414874,1120.7
600.0,18438,132771714907,1120.7
602.0,18479,133140960806,1120.7
604.0,18561,133558291928,1120.7
606.0,18575,133931980965,1120.7
608.0,18674,134246192344,1120.7
610.0,18674,134246192344,1120.7
612.0,18783,134984494524,1120.7
614.0,18888,135411760320,1120.7
616.0,18990,135841852092,1120.7
618.0,19092,136315491708,1120.7
620.0,19092,136315491708,1120.7
622.0,19092,136315491708,1120.7
624.0,19190,137309791880,1120.7
626.0,19308,137779198632,1120.7
628.0,19403,138278747263,1120.7
630.0,19495,138773082518,1120.7
632.0,19526,138921230200,1120.7
634.0,19526,138921230200,1120.7
636.0,19526,138921230200,1120.7
638.0,19526,138921230200,1120.7
640.0,19526,138921230200,1120.7
642.0,19641,140883054400,1120.7
644.0,19735,141379666559,1120.7
646.0,19828,141859014910,1120.7
648.0,19896,142290347443,1120.7
650.0,19968,142624663772,1120.7
652.0,20084,143243088956,1120.7
654.0,20178,143754742935,1120.7
656.0,20259,144210994013,1120.7
658.0,20336,144673009531,1120.7
660.0,20404,145041753044,1120.7
662.0,20464,145560894709,1120.7
664.0,20545,146035559487,1120.7
666.0,20622,146511463737,1120.7
668.0,20711,146971951956,1120.7
670.0,20786,147440919398,1120.7
672.0,20813,147597877608,1120.7
674.0,20876,148249951069,1120.7
676.0,20962,148719332716,1120.7
678.0,21041,149167548102,1120.7
680.0,21125,149557953624,1120.7
682.0,21229,150063744756,1120.7
684.0,21229,150063744756,1120.7
686.1,21229,150063744756,1120.7
688.1,21266,151004372687,1120.7
690.1,21383,151477626996,1120.7
692.1,21481,151881558516,1120.7
694.1,21574,152304008347,1120.7
696.1,21639,152541192336,1120.7
698.1,21723,153041267503,1120.7
700.1,21846,153479302896,1120.7
