t_s,files_done,bytes_done,peak_rss_mb
2.0,33,1077445901,199.4
4.0,34,1524208921,201.4
6.0,36,3202333049,201.4
8.0,36,3202333049,201.4
10.0,37,4639630273,201.4
12.0,39,7748932613,201.4
14.0,39,7748932613,201.4
16.0,39,7748932613,201.4
18.0,39,7748932613,201.4
20.0,39,7748932613,201.4
22.0,39,7748932613,201.4
24.0,39,7748932613,201.4
26.0,39,7748932613,201.4
28.0,39,7748932613,201.4
30.0,39,7748932613,201.4
32.0,39,7748932613,201.4
34.0,39,7748932613,201.4
36.0,39,7748932613,201.4
38.0,39,7748932613,201.4
40.0,39,7748932613,201.4
42.0,39,7748932613,201.4
44.0,39,7748932613,201.4
46.0,39,7748932613,201.4
48.0,39,7748932613,201.4
50.0,39,7748932613,201.4
52.0,39,7748932613,201.4
54.0,78,15388888840,247.2
56.0,140,15862856185,264.8
58.0,179,16083196864,270.5
60.0,179,16083196864,270.5
62.0,254,17034120638,302.3
64.0,337,17557190165,322.0
66.0,400,17996027174,324.9
68.0,480,18468584636,342.6
70.0,551,18957488370,364.6
72.0,581,19148993932,366.1
74.0,581,19148993932,366.1
76.0,632,20074397192,369.1
78.0,706,20530550434,369.7
80.0,783,20945322492,375.3
82.0,884,21512813600,385.6
84.0,951,21949742313,388.2
86.0,991,22126628780,388.7
88.0,1037,22706968876,393.7
90.0,1134,23185666151,394.2
92.0,1216,23601792085,400.0
94.0,1310,23998089152,407.4
96.0,1406,24460762991,415.0
98.0,1425,24552109224,415.1
100.0,1530,25239371928,421.3
102.0,1627,25674603956,421.4
104.0,1715,26117609067,431.3
106.0,1795,26540898225,431.3
108.0,1834,26720817188,431.3
110.0,1896,27325795729,431.3
112.0,2000,27828303649,431.3
114.0,2094,28308444104,444.9
116.0,2166,28734446434,444.9
118.0,2249,29142855696,444.9
120.0,2249,29142855696,444.9
122.0,2349,29970331196,444.9
124.0,2442,30486820391,444.9
126.0,2521,30920176489,447.8
128.0,2601,31368399299,447.8
130.0,2666,31642797476,447.8
132.0,2666,31642797476,447.8
134.0,2666,31642797476,447.8
136.0,2691,32754432098,447.8
138.0,2786,33209449582,447.8
140.0,2869,33569254252,447.8
142.0,2972,34048095012,447.8
144.0,3069,34521548556,447.8
146.0,3123,34917487284,447.8
148.0,3224,35363425536,452.1
150.0,3323,35802477860,452.1
152.0,3417,36265105039,452.1
154.0,3481,36530296364,453.6
156.0,3546,37057818885,456.3
158.0,3649,37503819821,456.3
160.0,3737,37916894748,459.2
162.0,3827,38370325939,464.9
164.0,3893,38656165860,464.9
166.0,3956,39247378913,467.6
168.0,4056,39750230549,467.6
170.0,4136,40226902867,472.0
172.0,4216,40713071813,472.0
174.0,4308,41140011872,473.3
176.0,4308,41140011872,473.3
178.0,4308,41140011872,473.3
180.0,4308,41140011872,473.3
182.0,4308,41140011872,473.3
184.0,4415,42808553811,474.8
186.0,4521,43216124490,475.8
188.0,4609,43620211805,475.8
190.0,4691,44038080259,477.3
192.0,4755,44276721988,477.3
194.0,4855,44937977244,480.9
196.0,4933,45475410370,480.9
198.0,5012,46056839652,483.6
200.0,5073,46674709733,485.0
202.0,5139,47312040326,485.0
204.0,5166,47606230828,485.0
206.0,5225,48320815813,485.1
208.0,5266,48653099788,486.0
210.0,5341,49228348442,490.1
212.0,5367,49384818380,490.1
214.0,5431,50037422433,492.4
216.0,5468,50240082560,492.4
218.0,5530,50890848581,492.4
220.0,5569,51103921208,492.4
222.0,5631,51751585913,492.4
224.0,5707,52205152819,492.4
226.0,5783,52708561721,492.4
228.0,5873,53195398200,493.0
230.0,5935,53638477813,493.0
232.0,5974,53853083980,493.4
234.0,5974,53853083980,493.4
236.0,5974,53853083980,493.4
238.0,6023,55101731736,493.8
240.0,6099,55584972030,496.2
242.0,6176,56025969432,496.7
244.0,6253,56510725842,496.7
246.0,6315,56965383971,497.0
248.0,6379,57325954128,497.4
250.0,6379,57325954128,497.4
252.0,6479,58264350184,497.4
254.0,6554,58698549054,497.9
256.0,6631,59158844120,501.2
258.0,6707,59605307350,501.2
260.0,6783,59952835836,501.2
