t_s,files_done,bytes_done,peak_rss_mb
2.0,34,899329877,667.7
4.0,35,1340424177,667.7
6.0,35,1340424177,667.7
8.0,36,2474537521,667.7
10.0,39,6624911969,712.3
12.0,41,9734214309,712.3
14.0,41,9734214309,712.3
16.0,41,9734214309,712.3
18.0,41,9734214309,712.3
20.0,41,9734214309,712.3
22.0,41,9734214309,712.3
24.0,41,9734214309,712.3
26.0,41,9734214309,712.3
28.0,41,9734214309,712.3
30.0,41,9734214309,712.3
32.0,41,9734214309,712.3
34.0,41,9734214309,712.3
36.0,41,9734214309,712.3
38.0,41,9734214309,712.3
40.0,41,9734214309,712.3
42.0,41,9734214309,712.3
44.0,41,9734214309,712.3
46.0,41,9734214309,712.3
48.0,41,9734214309,712.3
50.0,41,9734214309,712.3
52.0,41,9734214309,712.3
54.0,93,17506996037,712.3
56.0,180,17888316984,712.3
58.0,180,17888316984,712.3
60.0,180,17888316984,712.3
62.0,180,17888316984,712.3
64.0,180,17888316984,712.3
66.0,180,17888316984,712.3
