t_s,files_done,bytes_done,peak_rss_mb
566.0,18570,133895051081,1111.4
568.0,18674,134246192344,1111.4
570.0,18689,134673684445,1111.4
572.0,18795,135093533929,1111.4
574.0,18913,135574874266,1111.4
576.0,19015,136029710842,1111.4
578.0,19092,136315491708,1111.4
580.0,19092,136315491708,1111.4
582.0,19131,137119896511,1111.4
584.0,19254,137557937256,1111.4
586.0,19364,138066121932,1111.4
588.0,19465,138596960056,1111.4
590.0,19526,138921230200,1111.4
592.0,19526,138921230200,1111.4
594.0,19526,138921230200,1111.4
596.0,19526,138921230200,1111.4
598.0,19542,140438029909,1111.4
600.0,19654,140995860881,1111.4
602.0,19749,141437151772,1111.4
604.0,19856,141992171568,1111.4
606.0,19939,142475663014,1111.4
608.0,20029,142983020408,1111.4
610.0,20135,143505486736,1111.4
612.0,20219,144000977338,1111.4
614.0,20300,144415975516,1111.4
616.0,20404,145041753044,1111.4
618.0,20442,145458913043,1111.4
620.0,20532,145959106730,1111.4
622.0,20622,146511463737,1111.4
624.0,20711,146971951956,1111.4
626.0,20799,147525201483,1111.4
628.0,20813,147597877608,1111.4
630.0,20901,148390182615,1111.4
632.0,20988,148849815054,1111.4
634.0,21072,149323245148,1111.4
636.0,21152,149762246066,1111.4
638.0,21229,150063744756,1111.4
640.0,21229,150063744756,1111.4
642.0,21229,150063744756,1111.4
644.0,21344,151342382089,1111.4
646.0,21449,151787854809,1111.4
648.0,21546,152196493213,1111.4
650.0,21639,152541192336,1111.4
652.0,21702,152971815033,1111.4
654.0,21823,153405863594,1111.4
656.0,21939,153898196415,1111.4
658.0,22044,154380339695,1111.4
660.0,22070,154727888689,1111.4
662.0,22183,155201541010,1111.4
664.0,22291,155691656318,1111.4
666.0,22396,156152018854,1111.4
668.0,22480,156448788232,1111.4
670.0,22538,156912817148,1111.4
672.0,22668,157375001037,1111.4
674.0,22797,157821470838,1111.4
676.0,22907,158237874662,1111.4
678.0,22938,158363756656,1111.4
680.0,22938,158363756656,1111.4
682.0,22938,158363756656,1111.4
684.0,23045,159741704612,1111.4
686.0,23162,160205914753,1111.4
688.0,23271,160638284229,1111.4
690.0,23368,161057070592,1111.4
692.0,23454,161566691730,1111.4
694.0,23547,162082298261,1111.4
696.0,23636,162572356244,1111.4
698.1,23714,163084901018,1111.4
700.1,23798,163579710984,1111.4
702.1,23873,164128179582,1111.4
704.1,23953,164618707896,1111.4
706.1,24030,165134125350,1111.4
708.1,24113,165601935316,1111.4
710.1,24191,166115772554,1111.4
712.1,24239,166551474850,1111.4
714.1,24335,167109685557,1111.4
716.1,24429,167574007680,1111.4
718.1,24533,168146978696,1111.4
720.1,24610,168613674214,1111.4
722.1,24637,168742556972,1111.4
724.1,24637,168742556972,1111.4
726.1,24637,168742556972,1111.4
728.1,24689,170083753540,1111.4
730.1,24790,170624199268,1111.4
732.1,24880,171127491391,1111.4
734.1,24969,171590744821,1111.4
736.1,25083,172044383796,1111.4
738.1,25135,172533864892,1111.4
740.1,25237,173033998188,1111.4
742.1,25322,173533633906,1111.4
744.1,25401,174048453228,1111.4
746.1,25463,174601428505,1111.4
748.1,25507,174917587512,1111.4
750.1,25546,175509863123,1111.4
752.1,25620,176075330600,1111.4
754.1,25685,176675234821,1111.4
756.1,25735,177064466884,1111.4
758.1,25808,177667678045,1111.4
760.1,25853,177896134352,1111.4
762.1,25918,178434281113,1111.4
764.1,25963,178654133800,1111.4
766.1,25977,179148945197,1111.4
768.1,26060,179526008839,1111.4
770.1,26140,179948390925,1111.4
772.1,26210,180389687566,1111.4
774.1,26293,180739621200,1111.4
776.1,26373,181188413490,1111.4
778.1,26400,181310174640,1111.4
780.1,26400,181310174640,1111.4
782.1,26400,181310174640,1111.4
784.1,26400,181310174640,1111.4
786.1,26425,182933189862,1111.4
