t_s,files_done,bytes_done,peak_rss_mb
2.0,86,380189222,573.6
4.0,151,790340248,597.0
6.0,317,2463064376,948.1
8.0,410,2951799090,953.3
10.0,509,3722066136,1076.6
12.0,619,4288796431,1076.6
14.0,731,5425262912,1076.8
16.0,817,6075925218,1076.8
18.0,927,6695795446,1128.2
20.0,1057,7307953899,1233.4
22.0,1172,7737933154,1254.5
24.0,1267,9759366671,1306.3
26.0,1386,11048383194,1345.8
28.0,1492,11627223493,1345.8
30.0,1576,12082658726,1345.8
32.0,1710,13214063368,1349.1
34.0,1780,13468355425,1443.8
36.0,1920,14131360032,1443.8
38.0,1973,14758492869,1530.2
40.0,2123,16190750952,1530.2
42.0,2180,16460040704,1546.5
44.0,2333,17154768336,1546.5
46.0,2430,17566891640,1546.5
48.0,2528,18383045875,1546.5
50.0,2643,18852615347,1546.5
52.0,2735,19455905539,1546.5
54.0,2866,21439865423,1546.5
56.0,2943,25037806087,1546.5
58.0,3111,25650943143,1546.5
60.0,3219,26607785336,1546.5
62.0,3313,27002665328,1546.5
64.0,3433,27769874529,1546.5
66.0,3537,28242965246,1546.5
68.0,3641,28685824078,1546.5
70.0,3749,29152017062,1546.5
72.0,3857,29680318352,1546.5
74.0,3956,30171493571,1546.5
76.0,4093,31010558685,1546.5
78.0,4189,31518151957,1546.5
80.0,4282,31975183995,1546.5
82.0,4381,32490821254,1546.5
84.0,4531,33436094254,1546.5
86.0,4632,33871388869,1546.5
88.0,4757,34444808691,1546.5
90.0,4840,34804234303,1546.5
92.0,4960,35554953319,1546.5
94.0,5053,37402067634,1546.5
96.0,5156,38301092630,1546.5
98.0,5248,38977809633,1546.5
100.0,5347,39794798586,1546.5
102.0,5443,40554225338,1560.7
104.0,5528,41055489968,1560.7
106.0,5626,41988539075,1560.7
108.0,5739,42541866181,1560.7
110.0,5839,43151328336,1560.7
112.0,5922,43846840508,1560.7
114.0,6038,44590390409,1560.7
116.0,6139,45558298009,1560.7
118.0,6233,46342788917,1560.7
120.0,6337,47055469744,1560.7
122.0,6413,47403534214,1560.7
124.0,6543,48163101053,1560.7
126.0,6633,48790969192,1560.7
128.0,6766,49554118111,1560.7
130.0,6913,51495838014,1560.7
132.0,7026,51979212327,1560.7
134.0,7118,52448490958,1560.7
136.0,7232,52996944477,1560.7
138.0,7325,53914174641,1560.7
140.0,7426,54391330862,1560.7
142.0,7518,54815700412,1560.7
144.0,7647,55530298526,1560.7
146.0,7749,55984466731,1560.7
148.0,7849,57637397877,1560.7
150.0,7947,58178838196,1560.7
152.0,8054,59406883215,1566.5
154.0,8141,59875011804,1566.5
156.0,8249,60551664503,1566.5
158.0,8355,61229586175,1674.7
160.0,8463,61953329082,1674.7
162.0,8564,63177891016,1674.7
164.0,8649,64329992334,1674.7
166.0,8739,64774264997,1674.7
168.0,8815,65529887529,1674.7
170.0,8974,66756687812,1759.6
172.0,9017,67211495750,1789.6
174.0,9177,68420091738,1789.6
176.0,9198,68680268658,1789.6
178.0,9371,69459154077,1789.6
180.0,9454,69919753109,1789.6
182.0,9589,70629638202,1789.6
184.0,9636,70875643488,1789.6
186.0,9835,71675062346,1789.6
188.0,9853,71891602591,1789.6
190.0,10044,72589021342,1789.6
192.0,10063,72884361018,1789.6
194.0,10257,73852980441,1789.6
196.0,10366,74199793945,1789.6
198.0,10460,75880828133,1789.6
200.0,10569,76300672255,1789.6
202.0,10654,76686543321,1789.6
204.0,10881,77719512738,1789.6
206.0,10921,77996350684,1789.6
208.0,11077,78692508559,1789.6
210.0,11152,78979986766,1789.6
212.0,11326,79885807022,1789.6
214.0,11417,80817175184,1789.6
216.0,11500,81504304121,1789.6
218.0,11646,82769739058,1789.6
220.0,11738,83296436386,1789.6
222.0,11824,84049604233,1789.6
224.0,11936,84608817116,1789.6
226.0,11997,85271842038,1789.6
228.0,12167,93945638381,1789.6
230.0,12304,94597165527,1789.6
232.0,12411,95336165944,1789.6
234.0,12559,96083591239,1789.6
236.0,12661,96581098662,1789.6
238.0,12750,97242871534,1789.6
240.0,12929,99785769128,1789.6
242.0,12968,100131873885,1801.8
244.0,13129,100939997995,1801.8
246.0,13147,101135120351,1801.8
248.0,13360,102094134661,1801.8
250.0,13372,102293653133,1801.8
252.0,13557,103288371239,1852.7
254.0,13569,103607392899,1852.7
256.0,13787,104510116120,1852.7
258.0,13848,105141325501,1852.7
260.0,14026,105696010703,1852.7
262.0,14145,106281848022,1852.7
264.0,14205,106647834331,1852.7
266.0,14320,107101704528,1852.7
268.0,14505,107776890441,1852.7
270.0,14616,109471112961,1852.7
272.0,14717,109976514605,1852.7
274.0,14764,110310425522,1852.7
276.0,14942,111379958031,1852.7
278.0,15006,111648330132,1852.7
280.0,15159,112364683479,1852.7
282.0,15327,112929291244,1852.7
284.0,15447,113326805715,1852.7
286.0,15571,113798877900,1852.7
288.0,15710,114460981633,1852.7
290.0,15834,114932417505,1852.7
292.0,15963,115362823523,1852.7
294.0,16107,115865425238,1852.7
296.0,16205,116549124713,1852.7
298.0,16336,117787038115,1852.7
300.0,16445,118250461535,1852.7
302.0,16576,118812114645,1852.7
304.0,16682,119480535731,1852.7
306.0,16791,119943839608,1852.7
308.0,16904,120529199605,1852.7
310.0,17026,121039104638,1852.7
312.0,17124,121706203342,1852.7
314.0,17245,122442866856,1852.7
316.0,17320,122851228897,1852.7
318.0,17488,123670873946,1852.7
320.0,17640,124373008314,1852.7
322.0,17756,125072108527,1852.7
324.0,17875,125883104577,1852.7
326.0,17950,126314124933,1852.7
328.0,18107,127414203165,1852.7
330.0,18287,128533414232,1852.7
332.0,18379,129036455913,1852.7
334.0,18535,131727789082,1852.7
336.0,18643,132270583531,1852.7
338.0,18786,132786295222,1852.7
340.0,18938,133232625916,1852.7
342.0,19034,133701958773,1852.7
344.0,19179,134505302393,1852.7
346.0,19270,134990913094,1852.7
348.0,19408,135907946045,1852.7
350.0,19500,136382060686,1852.7
352.0,19665,137021024648,1852.7
354.0,19777,137996066638,1852.7
356.0,19887,138546634658,1852.7
358.0,20033,139250498589,1852.7
360.0,20142,139731636059,1852.7
362.0,20261,140516187519,1852.7
364.0,20353,141076349327,1852.7
366.0,20478,143020798111,1852.7
368.0,20568,143467352928,1852.7
370.0,20703,144289573408,1852.7
372.0,20809,145533339475,1852.7
374.0,20898,146036327200,1852.7
376.0,20982,146723965165,1852.7
378.0,21093,147430861918,1852.7
380.0,21245,148127287576,1852.7
382.0,21296,148368467355,1852.7
384.0,21436,149044498854,1852.7
386.0,21588,149872050284,1852.7
388.0,21690,150329185746,1852.7
390.0,21809,150815145404,1852.7
392.0,21935,151293957950,1852.7
394.0,22036,151752707714,1852.7
396.0,22152,152257779076,1852.7
398.0,22271,152711093550,1852.7
400.0,22368,153324590544,1852.7
402.0,22494,153843856135,1852.7
404.0,22651,154410472853,1852.7
406.0,22767,154824157001,1852.7
408.0,22919,157099478032,1852.7
410.0,22993,157460438081,1852.7
412.0,23180,158055638989,1852.7
414.0,23266,158664821733,1852.7
416.0,23398,159297386904,1852.7
418.0,23503,160469349467,1852.7
420.0,23597,161053057619,1852.7
422.0,23663,161473056373,1852.7
424.0,23808,162304797907,1852.7
426.0,23911,162854442758,1852.7
428.0,24020,163565073761,1852.7
430.0,24117,164104617587,1852.7
432.0,24219,164657925512,1852.7
434.0,24350,165427419132,1852.7
436.0,24425,165982598936,1852.7
438.0,24561,166856466598,1852.7
440.0,24708,167539824484,1852.7
442.0,24811,167984087788,1852.7
444.0,24894,168909895004,1852.7
446.0,25097,170762887126,1932.9
448.0,25111,171070004302,1959.4
450.0,25335,171965938780,1959.4
452.0,25366,172184475433,2059.5
454.0,25470,172709334526,2059.5
456.0,25581,173573929426,2059.5
458.0,25652,174411608186,2059.5
460.0,25753,175188783325,2059.5
462.0,25825,175675810300,2059.5
464.0,25909,176344507704,2059.5
466.0,25999,176792107098,2059.5
468.0,26068,177085489223,2059.5
470.0,26166,177494646435,2059.5
472.0,26252,178208890609,2059.5
474.0,26346,178584206804,2059.5
476.0,26426,179419672257,2059.5
478.0,26462,181108814189,2059.5
480.0,26463,181549908489,2059.5
482.0,26463,181549908489,2059.5
484.0,26463,181549908489,2059.5
486.0,26463,181549908489,2059.5
