t_s,files_done,bytes_done,peak_rss_mb
2.0,200,609400704,422.5
4.0,222,908365097,422.5
6.0,230,1865124937,854.1
8.0,231,2306219237,1068.3
10.0,231,2306219237,1079.8
12.0,232,3440332581,1086.6
14.0,235,7590707029,1198.5
16.0,238,12240631253,1198.5
18.0,238,12240631253,1198.5
20.0,238,12240631253,1198.5
22.0,238,12240631253,1198.5
24.0,238,12240631253,1198.5
26.0,238,12240631253,1198.5
28.0,238,12240631253,1198.5
30.0,238,12240631253,1198.5
32.0,238,12240631253,1198.5
34.0,238,12240631253,1198.5
36.0,238,12240631253,1198.5
38.0,238,12240631253,1198.5
40.0,238,12240631253,1198.5
42.0,238,12240631253,1198.5
44.0,238,12240631253,1198.5
46.0,238,12240631253,1198.5
48.0,238,12240631253,1198.5
50.0,238,12240631253,1198.5
52.0,238,12240631253,1198.5
54.0,238,12240631253,1198.5
56.0,238,12240631253,1198.5
