t_s,files_done,bytes_done,peak_rss_mb
2.0,115,699332300,521.4
4.0,214,1770968624,690.1
6.0,231,2306219237,924.0
8.0,231,2306219237,980.9
10.0,232,3440332581,984.6
12.0,235,7590707029,1013.9
14.0,237,10700009369,1013.9
16.0,238,12240631253,1013.9
18.0,238,12240631253,1013.9
20.0,238,12240631253,1013.9
22.0,238,12240631253,1013.9
24.0,238,12240631253,1013.9
26.0,238,12240631253,1013.9
28.0,238,12240631253,1013.9
30.0,238,12240631253,1013.9
32.0,238,12240631253,1013.9
34.0,238,12240631253,1013.9
36.0,238,12240631253,1013.9
38.0,238,12240631253,1013.9
40.0,238,12240631253,1013.9
42.0,238,12240631253,1013.9
44.0,238,12240631253,1013.9
46.0,238,12240631253,1013.9
48.0,238,12240631253,1013.9
50.0,238,12240631253,1013.9
52.0,238,12240631253,1013.9
54.0,238,12240631253,1013.9
