t_s,files_done,bytes_done,peak_rss_mb
2.0,78,275093821,529.9
4.0,142,689522436,572.9
6.0,295,2370230583,964.9
8.0,414,3164630319,964.9
10.0,511,3748883620,970.4
12.0,613,4318547129,970.5
14.0,707,5311177393,1046.7
16.0,823,6088049490,1061.6
18.0,941,6732827100,1117.1
20.0,1048,7323434539,1135.8
22.0,1158,7752516564,1156.1
24.0,1271,9759878886,1221.1
26.0,1356,10131349583,1245.7
28.0,1458,11530007847,1271.0
30.0,1599,12200881502,1296.0
32.0,1710,13077794807,1327.4
34.0,1796,13517898926,1407.5
36.0,1905,14024244342,1407.5
38.0,1993,14569858445,1409.8
40.0,2111,15999931510,1481.1
42.0,2210,16534277867,1481.1
44.0,2318,17128374625,1481.1
46.0,2418,17601522333,1481.1
48.0,2515,18049851808,1481.1
50.0,2631,18997725254,1481.1
52.0,2736,19462754572,1481.1
54.0,2861,20070272474,1481.1
56.0,2952,20515207353,1481.1
58.0,3090,22924287447,1481.1
60.0,3199,26549103613,1481.1
62.0,3272,26942431760,1481.1
64.0,3436,27774396469,1481.1
66.0,3513,28117044249,1481.1
68.0,3628,28641321478,1481.1
70.0,3725,29079757562,1481.1
72.0,3835,29612713102,1481.1
74.0,3951,30148100911,1481.1
76.0,4061,30876035011,1481.1
78.0,4170,31489161212,1481.1
80.0,4274,32036089876,1481.1
82.0,4357,32420800364,1481.1
84.0,4482,32984908128,1481.1
86.0,4622,33848681015,1481.1
88.0,4714,34215862933,1481.1
90.0,4846,34782207305,1481.1
92.0,4953,35547492299,1481.1
94.0,5040,37231782273,1481.1
96.0,5141,38080904812,1520.4
98.0,5227,38967685568,1520.4
100.0,5346,39906838215,1547.5
102.0,5436,40492737434,1556.9
104.0,5543,41047446782,1556.9
106.0,5620,41990432791,1582.9
108.0,5734,42567628195,1582.9
110.0,5821,43035735530,1582.9
112.0,5914,43833354826,1582.9
114.0,6035,44538944505,1582.9
116.0,6129,45493442753,1582.9
118.0,6224,46422970815,1582.9
120.0,6311,46886367830,1582.9
122.0,6411,47371919874,1582.9
124.0,6502,48016260525,1582.9
126.0,6628,48772704559,1582.9
128.0,6751,49498353185,1582.9
130.0,6900,51322468015,1582.9
132.0,7023,51914613039,1582.9
134.0,7111,52427609726,1582.9
136.0,7234,52979583742,1582.9
138.0,7332,53826691181,1582.9
140.0,7421,54337006990,1582.9
142.0,7528,54903379909,1582.9
144.0,7648,55413366875,1582.9
146.0,7747,56046792315,1582.9
148.0,7841,57512937781,1582.9
150.0,7945,58165482602,1582.9
152.0,8034,59213841196,1582.9
154.0,8139,59877796476,1582.9
156.0,8256,60409334861,1582.9
158.0,8355,61373495644,1582.9
160.0,8451,61900275276,1582.9
162.0,8553,62604851852,1582.9
164.0,8637,63720644530,1582.9
166.0,8736,64859586665,1582.9
168.0,8840,65643670686,1582.9
170.0,8946,66212083175,1582.9
172.0,9037,67102839710,1582.9
174.0,9140,67675164518,1582.9
176.0,9265,68512354096,1582.9
178.0,9359,68967102879,1582.9
180.0,9459,69445257708,1582.9
182.0,9576,69895575348,1582.9
184.0,9688,70549308868,1582.9
186.0,9806,71099154087,1582.9
188.0,9904,72054999095,1582.9
190.0,10012,72529849234,1582.9
192.0,10128,72980597899,1582.9
194.0,10234,73460121516,1582.9
196.0,10337,73942336542,1582.9
198.0,10442,74400014970,1582.9
200.0,10583,74853671634,1582.9
202.0,10705,75706457547,1582.9
204.0,10812,76090772743,1582.9
206.0,10969,76662432207,1582.9
208.0,11060,77062942821,1582.9
210.0,11155,77928466020,1582.9
212.0,11288,78530751636,1582.9
214.0,11379,79125457172,1582.9
216.0,11519,80597619155,1582.9
218.0,11626,81559523596,1582.9
220.0,11715,83292097095,1582.9
222.0,11828,84011951226,1582.9
224.0,11930,84554600882,1582.9
226.0,12042,85163875427,1582.9
228.0,12168,86172381241,1582.9
230.0,12298,86913722091,1582.9
232.0,12421,87783284144,1582.9
234.0,12516,88485198183,1582.9
236.0,12640,89024814404,1582.9
238.0,12765,89718086387,1582.9
240.0,12871,90349114113,1582.9
242.0,12992,90991200924,1582.9
244.0,13083,91575236831,1591.9
246.0,13170,92047034049,1598.7
248.0,13279,93131371038,1598.7
250.0,13401,94897628248,1598.7
252.0,13522,95513917066,1598.7
254.0,13606,96159554207,1618.3
256.0,13750,96837811340,1618.3
258.0,13869,97260438005,1618.3
260.0,13953,97733125575,1618.3
262.0,14091,98333775344,1618.3
264.0,14168,98689259303,1696.0
266.0,14318,99287285484,1696.0
268.0,14425,100135239275,1696.0
270.0,14550,100597926224,1696.0
272.0,14679,101050235782,1696.0
274.0,14771,101447015241,1696.0
276.0,14898,109393466471,1696.0
278.0,15004,109776652985,1696.0
280.0,15135,110911294974,1696.0
282.0,15274,111408096913,1696.0
284.0,15398,111846931019,1696.0
286.0,15518,112274286233,1696.0
288.0,15662,112757935876,1696.0
290.0,15800,114751373526,1696.0
292.0,15943,115244607845,1696.0
294.0,16058,115703476475,1696.0
296.0,16183,116156443128,1696.0
298.0,16295,116815025649,1696.0
300.0,16432,117298384783,1696.0
302.0,16498,117722074430,1696.0
304.0,16618,118246597298,1696.0
306.0,16758,119771621503,1696.0
308.0,16855,120302443057,1696.0
310.0,16949,120774147948,1696.0
312.0,17088,121474089888,1696.0
314.0,17179,122112544085,1696.0
316.0,17286,122653543656,1696.0
318.0,17437,123457047095,1696.0
320.0,17582,123995548632,1696.0
322.0,17687,124774600985,1696.0
324.0,17838,125635447738,1696.0
326.0,17941,126188136372,1696.0
328.0,18044,126841856914,1696.0
330.0,18184,127811599921,1696.0
332.0,18311,128679664579,1696.0
334.0,18444,129824970380,1696.0
336.0,18585,131655905491,1696.0
338.0,18697,132250150118,1696.0
340.0,18862,132978326582,1696.0
342.0,18984,133510320227,1696.0
344.0,19096,134238754532,1696.0
346.0,19216,134665958899,1696.0
348.0,19338,135224576546,1696.0
350.0,19441,136044173161,1696.0
352.0,19581,136704180700,1696.0
354.0,19695,137612764812,1696.0
356.0,19791,138077923287,1696.0
358.0,19924,138729785131,1696.0
360.0,20070,139436775463,1696.0
362.0,20170,139918754057,1696.0
364.0,20291,140773902534,1696.0
366.0,20404,141341883974,1696.0
368.0,20515,141947790468,1696.0
370.0,20592,142383434174,1696.0
372.0,20730,144391098073,1696.0
374.0,20819,145560953117,1696.0
376.0,20920,146442750898,1696.0
378.0,21000,146781752695,1696.0
380.0,21114,147539892898,1696.0
382.0,21263,148062231307,1696.0
384.0,21381,148634139037,1696.0
386.0,21484,149196338348,1696.0
388.0,21601,149663588532,1696.0
390.0,21725,150417176167,1696.0
392.0,21850,150950540573,1696.0
394.0,21964,151437583192,1696.0
396.0,22054,151820367328,1696.0
398.0,22173,152336554838,1696.0
400.0,22290,153046599421,1696.0
402.0,22410,153460374038,1696.0
404.0,22536,153939298521,1696.0
406.0,22663,154471932373,1696.0
408.0,22820,155238077210,1696.0
410.0,22932,155670132783,1696.0
412.0,23051,157633434476,1696.0
414.0,23172,158077018953,1696.0
416.0,23307,158823910579,1696.0
418.0,23400,160089286380,1696.0
420.0,23535,160687489684,1696.0
422.0,23624,161230382462,1696.0
424.0,23724,161868641195,1696.0
426.0,23817,162373555758,1696.0
428.0,23922,163001042371,1696.0
430.0,24018,163549847645,1696.0
432.0,24124,164235375024,1696.0
434.0,24243,164931480670,1696.0
436.0,24353,165568249983,1696.0
438.0,24459,166083896809,1696.0
440.0,24565,166845675614,1696.0
442.0,24710,167603893190,1696.0
444.0,24814,168296997837,1696.0
446.0,24928,169058682339,1696.0
448.0,25058,169551605282,1696.0
450.0,25202,170203062729,1696.0
452.0,25310,170817443774,1696.0
454.0,25394,172370262352,1696.0
456.0,25450,172775159978,1696.0
458.0,25569,173502396404,1696.0
460.0,25643,174012118013,1696.0
462.0,25729,175126773103,1696.0
464.0,25839,175667094288,1696.0
466.0,25879,176082160501,1696.0
468.0,25991,176679777074,1696.0
470.0,26079,177119244785,1696.0
472.0,26148,177457466852,1696.0
474.0,26240,178185687550,1696.0
476.0,26332,178558987558,1696.0
478.0,26434,179440062417,1696.0
480.0,26462,181108814189,1696.0
482.0,26463,181549908489,1696.0
484.0,26463,181549908489,1696.0
486.0,26463,181549908489,1696.0
