t_s,files_done,bytes_done,peak_rss_mb
400.0,22819,157827644117,943.8
402.0,22937,158323032741,943.8
404.0,23063,158761782310,943.8
406.0,23182,159232557239,943.8
408.0,23299,159711567372,943.8
410.0,23409,161215835551,951.9
412.0,23515,161816415479,969.7
414.0,23610,162347619139,969.7
416.0,23715,162944720471,969.7
418.0,23811,163573308131,969.7
420.0,23911,164288686310,969.7
422.0,24020,164944939322,969.7
424.0,24126,165626438802,969.7
426.0,24224,166274149557,969.7
428.0,24354,167098974211,969.7
430.0,24462,167718426811,969.7
432.0,24596,168396247978,969.7
434.0,24724,169069007628,969.7
436.0,24839,169694770229,969.7
438.0,24971,170302465038,969.7
440.0,25102,170976002042,969.7
442.0,25224,172913874328,969.7
444.0,25330,173491346920,975.6
446.0,25400,174005746400,986.6
448.0,25493,174714437856,986.6
450.0,25583,175316036690,986.6
452.0,25688,176519203550,986.6
454.0,25764,177233590390,986.6
456.0,25859,177800113433,995.7
458.0,25952,178510520240,995.7
460.0,26031,178845280082,995.7
462.0,26103,179701427790,995.7
464.0,26205,180248921506,995.7
466.0,26308,180730784910,995.7
468.0,26412,181292164398,995.7
470.0,26463,181549908489,995.7
472.0,26463,181549908489,995.7
474.0,26463,181549908489,995.7
476.0,26463,181549908489,995.7
478.0,26463,181549908489,995.7
