t_s,files_done,bytes_done,peak_rss_mb
2.0,103,776927523,728.6
4.0,214,2604255532,993.5
6.0,318,4031485788,1163.7
8.0,418,6101881045,1202.8
10.0,512,6637566920,1282.8
12.0,629,11932546472,1331.9
14.0,732,12506791917,1354.9
16.0,832,13157133004,1354.9
18.0,955,14493618079,1354.9
20.0,1064,14998797790,1354.9
22.0,1178,15892644127,1354.9
24.0,1294,16426422900,1354.9
26.0,1398,17007401110,1354.9
28.0,1488,17400770837,1354.9
30.0,1618,18173380396,1354.9
32.0,1705,18656304602,1354.9
34.0,1820,19249650391,1354.9
36.0,1927,19716934080,1354.9
38.0,2034,20508380980,1354.9
40.0,2142,21075095273,1354.9
42.0,2235,21673389795,1354.9
44.0,2325,22064696286,1354.9
46.0,2447,23006425544,1354.9
48.0,2534,23553256874,1354.9
50.0,2664,24178316189,1354.9
52.0,2773,24652212861,1354.9
54.0,2895,32671285303,1354.9
56.0,3010,33218559308,1354.9
58.0,3109,34677105983,1354.9
60.0,3238,35334232471,1354.9
62.0,3344,35839969655,1354.9
64.0,3458,36371577059,1354.9
66.0,3557,36829615314,1354.9
68.0,3678,37548834021,1354.9
70.0,3780,38051161321,1354.9
72.0,3897,38618916773,1354.9
74.0,4012,39435770859,1354.9
76.0,4114,40002947451,1354.9
78.0,4215,40566298034,1354.9
80.0,4322,41186020489,1354.9
82.0,4452,41614317254,1354.9
84.0,4574,42170048215,1354.9
86.0,4687,42677676428,1354.9
88.0,4792,43107339368,1354.9
90.0,4894,45184446243,1354.9
92.0,5012,45968663386,1354.9
94.0,5091,46657416983,1354.9
96.0,5193,47611266659,1354.9
98.0,5301,48752760796,1354.9
100.0,5398,49471965291,1354.9
102.0,5486,50312829902,1354.9
104.0,5585,50802101118,1354.9
106.0,5703,52105455020,1354.9
108.0,5800,52625129407,1354.9
110.0,5899,53265062491,1354.9
112.0,5991,53908039246,1354.9
114.0,6102,54531912015,1354.9
116.0,6187,55054425629,1354.9
118.0,6282,55606508421,1354.9
120.0,6394,57335156503,1354.9
122.0,6505,57956271887,1354.9
124.0,6610,58896800704,1354.9
126.0,6737,59566243162,1354.9
128.0,6874,60237160172,1354.9
130.0,6988,60774754901,1354.9
132.0,7097,61875974885,1354.9
134.0,7204,62370950465,1354.9
136.0,7314,62827481190,1354.9
138.0,7403,63319293132,1354.9
140.0,7502,64489580960,1354.9
142.0,7628,65106255859,1354.9
144.0,7726,65651590133,1354.9
146.0,7837,66263358630,1354.9
148.0,7931,67437710781,1354.9
150.0,8039,68152199411,1354.9
152.0,8147,68889649306,1354.9
154.0,8241,69460223577,1354.9
156.0,8347,70179929046,1354.9
158.0,8438,70697634384,1354.9
160.0,8555,71738247578,1354.9
162.0,8647,72330471189,1354.9
164.0,8740,73012773100,1354.9
166.0,8856,73807536890,1354.9
168.0,8949,74333771448,1354.9
170.0,9054,75327558497,1354.9
172.0,9151,76065859920,1354.9
174.0,9274,76721241962,1354.9
176.0,9390,77228034119,1354.9
178.0,9492,77618422503,1354.9
180.0,9595,78103376259,1354.9
182.0,9703,79745808727,1354.9
184.0,9823,80552558609,1354.9
186.0,9928,81052119885,1354.9
188.0,10058,81586275120,1354.9
190.0,10155,82019764794,1354.9
192.0,10284,82844028017,1354.9
194.0,10394,83332736169,1354.9
196.0,10493,83851826600,1354.9
198.0,10619,84257230565,1354.9
200.0,10771,85215226732,1354.9
202.0,10884,85715451912,1354.9
204.0,10990,86138942535,1354.9
206.0,11113,86687630228,1354.9
208.0,11224,87251034797,1354.9
210.0,11337,88038561614,1354.9
212.0,11438,90122150407,1354.9
214.0,11576,91287820684,1354.9
216.0,11688,92211903773,1354.9
218.0,11778,92742046475,1354.9
220.0,11884,93742101253,1354.9
222.0,12002,94468690958,1354.9
224.0,12096,94934676156,1354.9
226.0,12228,95839566962,1354.9
228.0,12371,96489211822,1354.9
230.0,12503,97658323120,1354.9
232.0,12605,98334343519,1354.9
234.0,12727,98908931549,1354.9
236.0,12859,99527639495,1354.9
238.0,12965,100174571399,1354.9
240.0,13066,100809936171,1354.9
242.0,13159,101569526042,1354.9
244.0,13303,103534083769,1354.9
246.0,13408,104087009448,1354.9
248.0,13535,104692438890,1354.9
250.0,13628,105232788348,1354.9
252.0,13737,106117070060,1354.9
254.0,13867,106625568363,1354.9
256.0,13972,107051893358,1354.9
258.0,14089,107544001463,1354.9
260.0,14213,108456644646,1354.9
262.0,14335,108965868570,1354.9
264.0,14432,109391766464,1354.9
266.0,14556,109896101669,1354.9
268.0,14678,110320051534,1354.9
270.0,14782,111594007110,1354.9
272.0,14925,112250044801,1354.9
274.0,15038,112724415473,1354.9
276.0,15156,113222559733,1354.9
278.0,15286,113660691607,1354.9
280.0,15434,114338480707,1354.9
282.0,15546,114816510691,1354.9
284.0,15685,115221834678,1354.9
286.0,15822,115999294036,1354.9
288.0,15964,116455009824,1354.9
290.0,16097,116884601006,1354.9
292.0,16216,117347553075,1354.9
294.0,16334,117791431284,1354.9
296.0,16453,119316722149,1354.9
298.0,16565,119898841645,1354.9
300.0,16671,120415561657,1354.9
302.0,16772,121029872204,1354.9
304.0,16874,121575450827,1354.9
306.0,16995,122267951881,1354.9
308.0,17111,122914290852,1354.9
310.0,17229,123563006538,1354.9
312.0,17338,124208002005,1354.9
314.0,17485,125048539059,1354.9
316.0,17619,125729168933,1354.9
318.0,17753,126416270118,1354.9
320.0,17860,127156356641,1354.9
322.0,17965,127747536417,1354.9
324.0,18106,128686407631,1354.9
326.0,18240,129628592277,1354.9
328.0,18383,132109471068,1354.9
330.0,18515,133052969925,1354.9
332.0,18644,133818949298,1354.9
334.0,18794,134593638126,1354.9
336.0,18932,135534631668,1354.9
338.0,19062,136134660991,1354.9
340.0,19169,136551566706,1354.9
342.0,19289,137032612731,1354.9
344.0,19413,137588467984,1354.9
346.0,19509,138791243535,1354.9
348.0,19645,139389557981,1354.9
350.0,19766,139991379990,1354.9
352.0,19876,140589299910,1354.9
354.0,20019,141296318088,1354.9
356.0,20131,141960138272,1354.9
358.0,20256,144134888958,1354.9
360.0,20374,144807294504,1354.9
362.0,20466,145288584770,1354.9
364.0,20570,146172388913,1354.9
366.0,20701,146841792936,1354.9
368.0,20800,147444435533,1354.9
370.0,20887,147929060691,1354.9
372.0,20985,148835055702,1354.9
374.0,21085,149268097449,1354.9
376.0,21221,150016974720,1354.9
378.0,21343,150483407645,1354.9
380.0,21461,151024789362,1354.9
382.0,21573,151489714895,1354.9
384.0,21703,152715018582,1354.9
386.0,21828,153366782460,1354.9
388.0,21946,153905883420,1354.9
390.0,22049,154349981784,1354.9
392.0,22167,154841434013,1354.9
394.0,22274,155535326821,1354.9
396.0,22408,156141537504,1354.9
398.0,22523,156567385627,1354.9
400.0,22661,157330184857,1354.9
402.0,22820,157828324465,1354.9
404.0,22935,158293551725,1354.9
406.0,23059,158743871194,1354.9
408.0,23188,159278555799,1354.9
410.0,23298,159739370591,1354.9
412.0,23423,161228332657,1354.9
414.0,23531,161894689829,1354.9
416.0,23625,162439017441,1354.9
418.0,23705,162977452197,1354.9
420.0,23825,163648985819,1354.9
422.0,23922,164338030203,1354.9
424.0,24026,165005207158,1354.9
426.0,24125,165640966017,1354.9
428.0,24246,166344106027,1354.9
430.0,24372,167218285133,1354.9
432.0,24473,167726018952,1354.9
434.0,24603,168444759030,1354.9
436.0,24730,169098298264,1354.9
438.0,24838,169693124881,1354.9
440.0,24962,170325240289,1354.9
442.0,25094,170910907861,1354.9
444.0,25232,172962357705,1354.9
446.0,25333,173443320868,1354.9
448.0,25417,174055610715,1354.9
450.0,25490,174697500195,1354.9
452.0,25591,175382963255,1354.9
454.0,25662,176396716387,1354.9
456.0,25764,177233590390,1354.9
458.0,25864,177843783821,1354.9
460.0,25956,178554460140,1354.9
462.0,26034,178864560394,1354.9
464.0,26122,179784066969,1354.9
466.0,26197,180308222221,1354.9
468.0,26300,180710644909,1354.9
470.0,26398,181261977856,1354.9
472.0,26463,181549908489,1354.9
474.0,26463,181549908489,1354.9
476.0,26463,181549908489,1354.9
478.0,26463,181549908489,1354.9
480.0,26463,181549908489,1354.9
